model,nct_id,term,estimate,std.error,statistic,p.value
as_int,NCT00273052,(Intercept),6.397e-02,1.051e-01,0.6084274435895497,0.54311656141453
as_int,NCT00273052,age10,2.046e-02,1.919e-02,1.0663857588371373,0.286645221753628
as_int,NCT00273052,male,-4.192e-02,1.359e-01,-0.30854301808464246,0.75776803036964
as_int,NCT00273052,age10:male,-6.681e-03,2.538e-02,-0.26321695243450854,0.7924667795306051
as_int,NCT00115622,(Intercept),4.661e-01,7.895e-02,5.903617435435386,6.104878798798145e-9
as_int,NCT00115622,age10,5.971e-03,1.913e-02,0.31207313015619376,0.7550988692992854
as_int,NCT00115622,male,-1.903e-01,1.183e-01,-1.608459091218802,0.1082874022596862
as_int,NCT00115622,age10:male,3.840e-02,2.879e-02,1.333671778486669,0.18284318870314353
as_int,NCT00117325,(Intercept),5.496e-01,6.372e-02,8.625020957330493,2.8766586224178045e-17
as_int,NCT00117325,age10,1.090e-02,1.320e-02,0.8257118738545839,0.4091871057987707
as_int,NCT00117325,male,8.595e-03,1.069e-01,0.0804372911568125,0.9359074113072662
as_int,NCT00117325,age10:male,4.062e-03,2.134e-02,0.1903608757831737,0.8490694255063002
as_int,NCT00118703,(Intercept),5.013e-01,6.255e-02,8.014081905877358,3.4540041154906283e-15
as_int,NCT00118703,age10,1.969e-02,1.337e-02,1.4733946330582934,0.1409966517711515
as_int,NCT00118703,male,1.344e-01,1.013e-01,1.326731391201514,0.1849363323387334
as_int,NCT00118703,age10:male,-1.578e-02,2.111e-02,-0.747575912672899,0.454912584686595
as_int,NCT00609674,(Intercept),3.693e-01,8.006e-02,4.612372674223295,5.051844834420218e-6
as_int,NCT00609674,age10,-4.303e-03,1.945e-02,-0.22123726962516604,0.8249971164003914
as_int,NCT00609674,male,1.942e-01,1.194e-01,1.6270716480161411,0.1043456331896726
as_int,NCT00609674,age10:male,-3.144e-02,2.951e-02,-1.0653521226136373,0.28722570396664016
as_int,NCT01916226,(Intercept),3.218e-01,6.868e-02,4.685414414118826,3.19126633847014e-6
as_int,NCT01916226,age10,-3.436e-03,1.638e-02,-0.20978284723332974,0.8338810775637394
as_int,NCT01916226,male,3.016e-02,1.083e-01,0.2785683821132935,0.7806352697342909
as_int,NCT01916226,age10:male,-1.108e-02,2.601e-02,-0.4257960960824542,0.6703505982215787
as_int,NCT00118729,(Intercept),6.445e-01,4.689e-02,13.74645556835676,4.553092742581176e-40
as_int,NCT00118729,age10,8.826e-03,1.268e-02,0.6960003287336429,0.48656195366021004
as_int,NCT00118729,male,1.349e-01,7.552e-02,1.7864322792540583,0.07427897871210694
as_int,NCT00118729,age10:male,-3.303e-02,2.208e-02,-1.4961101462373037,0.13488508012768524
asc_int,NCT01957163,(Intercept),-3.908e-02,2.607e-01,-0.14991139300424822,0.8808765647491614
asc_int,NCT01957163,age10,5.313e-02,4.123e-02,1.288605030518663,0.1979499116633884
asc_int,NCT01957163,male,1.398e-01,3.158e-01,0.4427014135908346,0.6581148698299658
asc_int,NCT01957163,como_ct,5.361e-02,1.251e-01,0.42866878765102456,0.668292672323949
asc_int,NCT01957163,age10:male,-4.590e-02,4.978e-02,-0.9220741155922454,0.3567992139879219
asc_int,NCT01957163,age10:como_ct,-1.711e-02,1.934e-02,-0.8842815810584601,0.3768398264648486
asc_int,NCT01957163,male:como_ct,-1.486e-01,1.655e-01,-0.8980475126011562,0.36946084076068453
asc_int,NCT01957163,age10:male:como_ct,2.830e-02,2.538e-02,1.1149124235633148,0.265260469539871
asc_int,NCT02119286,(Intercept),2.435e-01,2.813e-01,0.8654947498773979,0.3870547854208408
asc_int,NCT02119286,age10,-1.843e-02,4.602e-02,-0.40053707162829344,0.6888794744069469
asc_int,NCT02119286,male,-3.695e-01,3.358e-01,-1.1002232080159553,0.2716015710595086
asc_int,NCT02119286,como_ct,-3.906e-02,1.254e-01,-0.31139649067963177,0.7555891117469209
asc_int,NCT02119286,age10:male,6.587e-02,5.433e-02,1.2124554790476074,0.22573465911386945
asc_int,NCT02119286,age10:como_ct,9.852e-03,2.008e-02,0.49063851275741655,0.6238312206256866
asc_int,NCT02119286,male:como_ct,9.027e-02,1.555e-01,0.5803361774057334,0.5618690076491785
asc_int,NCT02119286,age10:male:como_ct,-2.179e-02,2.462e-02,-0.8850184546034359,0.3764413167106979
asc_int,NCT02236611,(Intercept),1.049e-01,2.138e-01,0.4908932840480877,0.6235820682834787
asc_int,NCT02236611,age10,4.223e-02,3.389e-02,1.2462363059185573,0.21289482934772985
asc_int,NCT02236611,male,-3.024e-01,2.601e-01,-1.1629483658250344,0.24505689256960134
asc_int,NCT02236611,como_ct,1.509e-01,1.199e-01,1.2584208756406756,0.20845814584597747
asc_int,NCT02236611,age10:male,3.011e-02,4.092e-02,0.7358356540613182,0.46195911678366575
asc_int,NCT02236611,age10:como_ct,-3.592e-02,1.843e-02,-1.9485052776109064,0.05156240834870802
asc_int,NCT02236611,male:como_ct,-2.644e-01,1.577e-01,-1.6764689205537577,0.09387894193619772
asc_int,NCT02236611,age10:male:como_ct,4.590e-02,2.394e-02,1.9170443963327592,0.0554441111142632
asc_int,NCT00428090,(Intercept),-2.687e-01,1.387e-01,-1.9366402616725815,0.05323615638229289
asc_int,NCT00428090,age10,4.971e-02,1.920e-02,2.5892090978577027,0.009841852440464177
asc_int,NCT00428090,male,2.643e-01,2.520e-01,1.048969848216184,0.2945942299016809
asc_int,NCT00428090,como_ct,3.141e-01,1.244e-01,2.524445282866219,0.011832599479967029
asc_int,NCT00428090,age10:male,-3.820e-02,3.489e-02,-1.0950051521199198,0.2739328251163928
asc_int,NCT00428090,age10:como_ct,-4.122e-02,1.678e-02,-2.456999739513477,0.014278780664098637
asc_int,NCT00428090,male:como_ct,-4.761e-01,2.270e-01,-2.097213664548274,0.03637264580155571
asc_int,NCT00428090,age10:male:como_ct,6.368e-02,3.095e-02,2.0571006809206223,0.040087659462313824
asc_int,NCT01181895,(Intercept),2.547e-01,7.380e-02,3.450764470838533,6.00090019308334e-4
asc_int,NCT01181895,age10,5.030e-02,1.618e-02,3.108477950919317,0.0019736573708050674
asc_int,NCT01181895,male,4.260e-02,1.068e-01,0.3987872314599331,0.6901982937569586
asc_int,NCT01181895,como_ct,-1.630e-01,1.583e-01,-1.029917918125867,0.3034823136275675
asc_int,NCT01181895,age10:male,-1.665e-03,2.423e-02,-0.06871953726124552,0.945236798201065
asc_int,NCT01181895,age10:como_ct,-1.581e-02,2.935e-02,-0.5387620171289644,0.590259952971179
asc_int,NCT01181895,male:como_ct,-2.101e-01,2.682e-01,-0.7831125166462846,0.4338840194080713
asc_int,NCT01181895,age10:male:como_ct,1.899e-02,4.987e-02,0.3807871800604419,0.7035020571274941
asc_int,NCT01316900,(Intercept),2.814e-01,1.676e-01,1.6792945184394839,0.09337037286671249
asc_int,NCT01316900,age10,2.895e-02,2.718e-02,1.0651556789627576,0.2870324234957942
asc_int,NCT01316900,male,-4.131e-01,2.057e-01,-2.0079171711794106,0.0448891348041538
asc_int,NCT01316900,como_ct,-1.722e-01,1.232e-01,-1.3974178273086661,0.16256153499835244
asc_int,NCT01316900,age10:male,4.954e-02,3.296e-02,1.5028977718132464,0.13314406963388498
asc_int,NCT01316900,age10:como_ct,1.505e-03,1.931e-02,0.07794123792139848,0.937888558012688
asc_int,NCT01316900,male:como_ct,2.100e-01,1.540e-01,1.3637491923185123,0.17291739344954835
asc_int,NCT01316900,age10:male:como_ct,-3.187e-02,2.393e-02,-1.3316859386936386,0.1832312530505658
asc_int,NCT01159912,(Intercept),7.016e-01,4.878e-02,14.382636345756943,6.610389203940751e-43
asc_int,NCT01159912,age10,1.525e-02,1.085e-02,1.4050048979811718,0.16031901381480917
asc_int,NCT01159912,male,2.920e-02,6.929e-02,0.42144419242655945,0.6735180111167107
asc_int,NCT01159912,como_ct,-4.817e-01,9.445e-02,-5.1005540786047305,4.0243261371113926e-7
asc_int,NCT01159912,age10:male,-1.414e-02,1.657e-02,-0.8533101996339484,0.39368416744698076
asc_int,NCT01159912,age10:como_ct,1.653e-02,1.874e-02,0.8820790859916533,0.3779382562061875
asc_int,NCT01159912,male:como_ct,-1.836e-01,1.684e-01,-1.0901686138362343,0.2758918841745236
asc_int,NCT01159912,age10:male:como_ct,9.952e-03,3.470e-02,0.2868339631389197,0.7742967001764822
asc_int,NCT01436110,(Intercept),3.226e-01,6.668e-02,4.837665532125919,1.6438019825849733e-6
asc_int,NCT01436110,age10,4.521e-02,1.577e-02,2.8673805727526176,0.004273557440618257
asc_int,NCT01436110,male,9.677e-02,9.506e-02,1.0179329260521552,0.3090903178906235
asc_int,NCT01436110,como_ct,-2.705e-01,1.643e-01,-1.6466929166903386,0.10010677233061444
asc_int,NCT01436110,age10:male,-9.749e-03,2.463e-02,-0.3957609370804126,0.6924118619861179
asc_int,NCT01436110,age10:como_ct,-1.805e-02,3.328e-02,-0.5423479971121511,0.5877655444318692
asc_int,NCT01436110,male:como_ct,-1.217e-01,3.074e-01,-0.3959540357525573,0.6922694733223784
asc_int,NCT01436110,age10:male:como_ct,3.163e-02,5.498e-02,0.5754309985907926,0.5651999102528531
asc_int,NCT01691521,(Intercept),2.658e-01,7.551e-02,3.5201478512440145,4.558770194940719e-4
asc_int,NCT01691521,age10,4.402e-02,1.449e-02,3.038054510617147,0.002459109827545858
asc_int,NCT01691521,male,1.661e-01,1.176e-01,1.4124641169800647,0.15820517354310112
asc_int,NCT01691521,como_ct,-2.088e-01,6.567e-02,-3.1799907432716683,0.0015299699070630947
asc_int,NCT01691521,age10:male,-6.042e-02,2.295e-02,-2.632051387842641,0.008651902328578754
asc_int,NCT01691521,age10:como_ct,5.103e-03,1.154e-02,0.4423269291412318,0.6583731066464624
asc_int,NCT01691521,male:como_ct,-1.078e-01,1.126e-01,-0.9571845710898318,0.33876545193966123
asc_int,NCT01691521,age10:male:como_ct,2.673e-02,1.980e-02,1.3498945841303294,0.17743449861486607
asc_int,NCT00289198,(Intercept),3.447e-01,8.427e-02,4.090932740330309,4.9261983816202944e-5
asc_int,NCT00289198,age10,4.441e-02,2.095e-02,2.119996140414171,0.034444743706111024
asc_int,NCT00289198,male,-1.836e-01,1.172e-01,-1.5668137017547201,0.11772210512926559
asc_int,NCT00289198,como_ct,-7.213e-02,1.261e-01,-0.5719258579094705,0.5676012935143586
asc_int,NCT00289198,age10:male,4.891e-02,2.901e-02,1.6860948202453545,0.09233355350107054
asc_int,NCT00289198,age10:como_ct,-1.350e-02,2.366e-02,-0.5705963528329602,0.5685017591828303
asc_int,NCT00289198,male:como_ct,5.450e-02,1.828e-01,0.29809766828729567,0.7657389905624339
asc_int,NCT00289198,age10:male:como_ct,-7.084e-03,3.229e-02,-0.21936688522487344,0.8264440538551087
asc_int,NCT01772134,(Intercept),1.357e-01,2.708e-01,0.5013096295385502,0.6162824235264504
asc_int,NCT01772134,age10,4.894e-02,4.477e-02,1.0933353280785034,0.274554900273786
asc_int,NCT01772134,male,-1.138e-01,3.323e-01,-0.34259902778353096,0.7319844378496465
asc_int,NCT01772134,como_ct,7.219e-02,1.241e-01,0.5817640196273073,0.5608791723941353
asc_int,NCT01772134,age10:male,1.967e-03,5.386e-02,0.03651974056610572,0.9708764729588334
asc_int,NCT01772134,age10:como_ct,-2.441e-02,2.017e-02,-1.2100326577999547,0.2266011823424858
asc_int,NCT01772134,male:como_ct,6.061e-03,1.613e-01,0.037564664805059295,0.9700435604045029
asc_int,NCT01772134,age10:male:como_ct,3.994e-03,2.549e-02,0.1567155474221733,0.8755060736531012
asc_int,NCT00123903,(Intercept),6.718e-01,3.903e-01,1.7214365914688026,0.08637031599793607
asc_int,NCT00123903,age10,-8.212e-03,6.490e-02,-0.1265375691660462,0.8994049692329364
asc_int,NCT00123903,male,-4.252e-01,4.890e-01,-0.8695086191913641,0.38537719302061335
asc_int,NCT00123903,como_ct,-7.110e-02,2.129e-01,-0.33398012245606906,0.7386658616826458
asc_int,NCT00123903,age10:male,7.054e-02,8.294e-02,0.8503960179478341,0.39589345117139807
asc_int,NCT00123903,age10:como_ct,1.094e-02,3.373e-02,0.32436851264002786,0.7459218819225322
asc_int,NCT00123903,male:como_ct,1.187e-01,2.633e-01,0.4507574730158643,0.6525429401966766
asc_int,NCT00123903,age10:male:como_ct,-2.209e-02,4.309e-02,-0.512604745121357,0.6086664067195906
asc_int,NCT00273052,(Intercept),-4.288e-02,1.300e-01,-0.32988639463971686,0.7415927470598562
asc_int,NCT00273052,age10,4.691e-02,2.399e-02,1.9553986899269238,0.05096677689180325
asc_int,NCT00273052,male,7.466e-02,1.637e-01,0.4560737339555242,0.6484902364343205
asc_int,NCT00273052,como_ct,1.071e-01,1.004e-01,1.0668022408596205,0.28645966627558317
asc_int,NCT00273052,age10:male,-2.957e-02,3.062e-02,-0.9658820194588833,0.33446466407644115
asc_int,NCT00273052,age10:como_ct,-2.664e-02,1.804e-02,-1.4767089256678096,0.14024097454030274
asc_int,NCT00273052,male:como_ct,-1.461e-01,1.528e-01,-0.9561548269663852,0.3393516900347069
asc_int,NCT00273052,age10:male:como_ct,2.450e-02,2.750e-02,0.8909211017733895,0.37330318964304643
asc_int,NCT00115622,(Intercept),5.906e-01,7.598e-02,7.772390739475662,3.641168578853143e-14
asc_int,NCT00115622,age10,1.612e-02,1.848e-02,0.8722073705898435,0.38346444650435485
asc_int,NCT00115622,male,-2.847e-01,1.106e-01,-2.5741159661613255,0.010302352020053878
asc_int,NCT00115622,como_ct,-6.139e-01,1.224e-01,-5.014471205098666,7.122444002418168e-7
asc_int,NCT00115622,age10:male,4.731e-02,2.710e-02,1.7454778478735018,0.08144340493028897
asc_int,NCT00115622,age10:como_ct,3.783e-02,2.725e-02,1.388403025933146,0.1655595603514451
asc_int,NCT00115622,male:como_ct,3.365e-01,1.807e-01,1.862044925793334,0.06311385696732452
asc_int,NCT00115622,age10:male:como_ct,-4.941e-02,3.980e-02,-1.2415362076300909,0.21492108003544833
asc_int,NCT00117325,(Intercept),5.847e-01,5.864e-02,9.971685157528215,2.8152645579858027e-22
asc_int,NCT00117325,age10,3.128e-02,1.227e-02,2.549442228796197,0.010955672594234047
asc_int,NCT00117325,male,6.348e-02,9.763e-02,0.6502423942740277,0.5157029051045571
asc_int,NCT00117325,como_ct,-4.121e-01,7.758e-02,-5.312165467151164,1.3684749603582447e-7
asc_int,NCT00117325,age10:male,-1.063e-02,1.957e-02,-0.5433967284691811,0.5869922939362172
asc_int,NCT00117325,age10:como_ct,1.817e-02,1.434e-02,1.266792187344345,0.20555990197104446
asc_int,NCT00117325,male:como_ct,-1.790e-01,1.418e-01,-1.2619341721511095,0.20730196912393858
asc_int,NCT00117325,age10:male:como_ct,1.700e-02,2.441e-02,0.6963283702527334,0.4864044072173104
asc_int,NCT00118703,(Intercept),5.511e-01,5.861e-02,9.402077872325437,4.3985104127962566e-20
asc_int,NCT00118703,age10,3.579e-02,1.262e-02,2.834720451428981,0.004690433569651915
asc_int,NCT00118703,male,7.163e-02,9.200e-02,0.7785612240976015,0.43644516851168114
asc_int,NCT00118703,como_ct,-4.072e-01,6.996e-02,-5.821454560713101,8.139815594390489e-9
asc_int,NCT00118703,age10:male,-1.563e-02,1.938e-02,-0.8064546179131886,0.42019620295499416
asc_int,NCT00118703,age10:como_ct,1.343e-02,1.316e-02,1.0206798688619434,0.3076834961679156
asc_int,NCT00118703,male:como_ct,2.480e-02,2.075e-01,0.11952146508457416,0.9048892084466743
asc_int,NCT00118703,age10:male:como_ct,-7.928e-03,3.806e-02,-0.20832139956336634,0.8350256873629789
asc_int,NCT00609674,(Intercept),3.507e-01,8.354e-02,4.198057201791594,3.185885990562275e-5
asc_int,NCT00609674,age10,2.276e-02,2.091e-02,1.0887432187872805,0.27679057562169096
asc_int,NCT00609674,male,1.894e-01,1.234e-01,1.53389382401602,0.12568699836527397
asc_int,NCT00609674,como_ct,-2.580e-01,1.294e-01,-1.9940301739731034,0.046690325225877356
asc_int,NCT00609674,age10:male,-3.960e-02,3.169e-02,-1.249526051137977,0.21205615389839186
asc_int,NCT00609674,age10:como_ct,5.527e-03,2.759e-02,0.20035393732177423,0.8412850842860304
asc_int,NCT00609674,male:como_ct,5.684e-02,1.907e-01,0.2981035388836332,0.7657477270317936
asc_int,NCT00609674,age10:male:como_ct,2.186e-03,3.954e-02,0.055288455872683794,0.9559306998976135
asc_int,NCT01916226,(Intercept),4.025e-01,7.582e-02,5.308751565096051,1.3687707113325687e-7
asc_int,NCT01916226,age10,8.516e-03,1.827e-02,0.46606659641963943,0.6412725781795001
asc_int,NCT01916226,male,-4.649e-02,1.152e-01,-0.40373395480876856,0.686497446237395
asc_int,NCT01916226,como_ct,-3.278e-01,9.035e-02,-3.627534744561752,3.010701555408259e-4
asc_int,NCT01916226,age10:male,-1.097e-04,2.818e-02,-0.0038936531707358525,0.996894123520824
asc_int,NCT01916226,age10:como_ct,2.069e-02,2.031e-02,1.018655941310837,0.30862059566570477
asc_int,NCT01916226,male:como_ct,-8.985e-03,1.598e-01,-0.05621474073582081,0.9551823270125565
asc_int,NCT01916226,age10:male:como_ct,-3.879e-03,3.515e-02,-0.11036828507632401,0.91214015801483606
asc_int,NCT00118729,(Intercept),6.525e-01,4.598e-02,14.190039395243122,2.1798834939472866e-42
asc_int,NCT00118729,age10,1.264e-02,1.246e-02,1.0139953279969123,0.3107878615612334
asc_int,NCT00118729,male,1.186e-01,7.392e-02,1.604994366387681,0.1087562043713783
asc_int,NCT00118729,como_ct,-1.016e+00,2.567e-01,-3.9585645119776323,7.979605956339608e-5
asc_int,NCT00118729,age10:male,-2.687e-02,2.173e-02,-1.2365359078644464,0.21649958315433537
asc_int,NCT00118729,age10:como_ct,1.560e-01,5.516e-02,2.8288708717039404,0.0047484230219134015
asc_int,NCT00118729,male:como_ct,-9.241e-02,4.201e-01,-0.22000084386745594,0.8259076380761183
asc_int,NCT00118729,age10:male:como_ct,-7.457e-03,8.729e-02,-0.08543155982436262,0.9319324486719743
asce_int,NCT01957163,(Intercept),9.431e-02,1.039e-01,0.9075828046302907,0.36440276137460403
asce_int,NCT01957163,age10,2.490e-02,1.611e-02,1.5461309039317555,0.12251296898488508
asce_int,NCT01957163,como_ct,-3.692e-02,9.895e-03,-3.7306957738487116,2.0600237596252237e-4
asce_int,NCT01957163,male,-8.293e-02,2.755e-02,-3.0098216220442624,0.0027054454349764974
asce_int,NCT01957163,black,5.021e-01,1.443e-01,3.479442746573408,5.327503747188146e-4
asce_int,NCT01957163,asian,  NA,  NA,NA,NA
asce_int,NCT01957163,nativ,-1.769e-01,3.505e-01,-0.5047854228583157,0.6138642269161707
asce_int,NCT01957163,other,-4.550e-02,3.503e-01,-0.12988114048752109,0.8966967920281043
asce_int,NCT01957163,male:black,-6.090e-01,1.766e-01,-3.448803990284308,5.958976094858885e-4
asce_int,NCT01957163,male:asian,  NA,  NA,NA,NA
asce_int,NCT01957163,male:nativ,  NA,  NA,NA,NA
asce_int,NCT01957163,male:other,  NA,  NA,NA,NA
asce_int,NCT02119286,(Intercept),4.679e-02,1.026e-01,0.456123970107329,0.6484381894640383
asce_int,NCT02119286,age10,2.094e-02,1.646e-02,1.2724870135183783,0.20361034001197456
asce_int,NCT02119286,como_ct,-6.218e-03,9.942e-03,-0.6254506505812818,0.531873240169988
asce_int,NCT02119286,male,-2.247e-02,2.914e-02,-0.7711157521288753,0.4408909507621227
asce_int,NCT02119286,black,1.754e-01,1.479e-01,1.185924695112312,0.2360427107416691
asce_int,NCT02119286,asian,1.525e-01,2.085e-01,0.7313372504447677,0.46481079546614956
asce_int,NCT02119286,nativ,  NA,  NA,NA,NA
asce_int,NCT02119286,other,-1.552e-01,2.543e-01,-0.6102271768083579,0.5419036143262235
asce_int,NCT02119286,male:black,-3.170e-01,1.771e-01,-1.7898764016322357,0.07389332540333196
asce_int,NCT02119286,male:asian,-1.828e-01,2.130e-01,-0.8585762905240325,0.3908596596378551
asce_int,NCT02119286,male:nativ,  NA,  NA,NA,NA
asce_int,NCT02119286,male:other,  NA,  NA,NA,NA
asce_int,NCT02236611,(Intercept),5.937e-04,8.941e-02,0.006640336759579432,0.9947028014871997
asce_int,NCT02236611,age10,5.313e-02,1.380e-02,3.851364516626929,1.2298629185425534e-4
asce_int,NCT02236611,como_ct,-6.162e-02,1.013e-02,-6.080061557320071,1.5625373244170914e-9
asce_int,NCT02236611,male,-5.787e-02,2.413e-02,-2.397687878057571,0.01663457209439218
asce_int,NCT02236611,black,  NA,  NA,NA,NA
asce_int,NCT02236611,asian,-2.204e-01,2.084e-01,-1.0577096945070377,0.2903777412335365
asce_int,NCT02236611,nativ,  NA,  NA,NA,NA
asce_int,NCT02236611,other,8.198e-01,4.164e-01,1.9685981435359212,0.049204336739185076
asce_int,NCT02236611,male:black,  NA,  NA,NA,NA
asce_int,NCT02236611,male:asian,  NA,  NA,NA,NA
asce_int,NCT02236611,male:nativ,  NA,  NA,NA,NA
asce_int,NCT02236611,male:other,-1.140e+00,5.891e-01,-1.9345875301319975,0.053250424610550046
asce_int,NCT00428090,(Intercept),-9.885e-02,1.047e-01,-0.9437786633881635,0.3456462843250805
asce_int,NCT00428090,age10,2.533e-02,1.408e-02,1.798347215731366,0.07260288301777323
asce_int,NCT00428090,como_ct,6.503e-03,1.181e-02,0.5507970655124578,0.5819689893197029
asce_int,NCT00428090,male,-8.277e-03,2.789e-02,-0.2968114316632475,0.7667087738345857
asce_int,NCT00428090,black,1.089e-01,1.300e-01,0.8373527871542847,0.4027133465514119
asce_int,NCT00428090,asian,1.449e-02,3.462e-02,0.4186733854552584,0.6755982223878422
asce_int,NCT00428090,nativ,1.061e-01,1.299e-01,0.8164457701113749,0.4145553065620534
asce_int,NCT00428090,other,4.742e-02,1.111e-01,0.426903840097045,0.6695959149511819
asce_int,NCT00428090,male:black,-1.842e-01,1.950e-01,-0.944436764720488,0.34531028627984883
asce_int,NCT00428090,male:asian,-2.270e-02,5.509e-02,-0.41198546350306886,0.6804908849354308
asce_int,NCT00428090,male:nativ,  NA,  NA,NA,NA
asce_int,NCT00428090,male:other,3.575e-01,2.325e-01,1.5373826123368144,0.12470410714987548
asce_int,NCT01181895,(Intercept),3.525e-01,6.237e-02,5.652228306026664,2.5012859064337048e-8
asce_int,NCT01181895,age10,4.503e-02,1.151e-02,3.9129631583753093,1.0213808188775617e-4
asce_int,NCT01181895,como_ct,-2.969e-01,2.917e-02,-10.178895117553925,1.7714298345091938e-22
asce_int,NCT01181895,male,-3.094e-02,4.825e-02,-0.6412151874574034,0.5216397138020383
asce_int,NCT01181895,black,1.389e-01,9.423e-02,1.4740537780020844,0.141017233742017
asce_int,NCT01181895,asian,  NA,  NA,NA,NA
asce_int,NCT01181895,nativ,-2.226e-01,5.538e-02,-4.019461130269845,6.613882448644622e-5
asce_int,NCT01181895,other,1.941e-01,2.616e-01,0.7419711491489421,0.45840936271598853
asce_int,NCT01181895,male:black,-1.637e-02,1.382e-01,-0.11849896781546145,0.9057139144312647
asce_int,NCT01181895,male:asian,  NA,  NA,NA,NA
asce_int,NCT01181895,male:nativ,9.486e-02,8.469e-02,1.120043936379567,0.2631651030351529
asce_int,NCT01181895,male:other,3.763e-01,5.191e-01,0.7248999049191218,0.4688098637534662
asce_int,NCT01316900,(Intercept),1.291e-01,8.310e-02,1.554042953182166,0.12045443095550923
asce_int,NCT01316900,age10,5.033e-02,1.299e-02,3.87416346648122,1.1314348323700304e-4
asce_int,NCT01316900,como_ct,-1.568e-01,9.760e-03,-16.06512223234949,1.8492180848869954e-52
asce_int,NCT01316900,male,-8.684e-02,2.742e-02,-3.1677218164569765,0.0015775961566461437
asce_int,NCT01316900,black,2.839e-01,8.848e-02,3.2082584328731234,0.0013729707921662877
asce_int,NCT01316900,asian,2.874e-01,1.960e-01,1.4664939600923799,0.1427922361807396
asce_int,NCT01316900,nativ,-1.467e-01,6.780e-02,-2.163585947018456,0.03070539032856309
asce_int,NCT01316900,other,2.394e-01,1.004e-01,2.3853823922281556,0.01722554849469519
asce_int,NCT01316900,male:black,-1.440e-01,1.201e-01,-1.199202557479578,0.23070081456508806
asce_int,NCT01316900,male:asian,-3.436e-01,2.396e-01,-1.4340145286128747,0.15184501519504834
asce_int,NCT01316900,male:nativ,1.042e-01,8.596e-02,1.2121718284677003,0.22570022136489026
asce_int,NCT01316900,male:other,-9.574e-02,1.403e-01,-0.6825373521379459,0.4950392469740632
asce_int,NCT01159912,(Intercept),6.947e-01,3.892e-02,17.849225273322226,2.4738496453443816e-62
asce_int,NCT01159912,age10,1.458e-02,7.880e-03,1.8505917619510461,0.06451310775590337
asce_int,NCT01159912,como_ct,-4.332e-01,2.340e-02,-18.50961876270033,2.6897153778570663e-66
asce_int,NCT01159912,male,-4.965e-02,2.977e-02,-1.6680281554011176,0.09561261885852146
asce_int,NCT01159912,black,5.861e-02,4.121e-02,1.4223768976649656,0.1552181627358487
asce_int,NCT01159912,asian,-2.734e-03,1.246e-01,-0.02194320819443785,0.9824974874344441
asce_int,NCT01159912,nativ,2.470e-01,1.837e-01,1.3445204385259375,0.17907473733356144
asce_int,NCT01159912,other,1.707e-01,1.251e-01,1.3644871279275754,0.17271089295362352
asce_int,NCT01159912,male:black,2.762e-02,6.606e-02,0.4181375579993925,0.6759332845434989
asce_int,NCT01159912,male:asian,1.740e-01,1.921e-01,0.9057233793970194,0.36529307738066197
asce_int,NCT01159912,male:nativ,  NA,  NA,NA,NA
asce_int,NCT01159912,male:other,-5.602e-02,1.922e-01,-0.29151771546661276,0.7707138110681565
asce_int,NCT01436110,(Intercept),4.169e-01,5.694e-02,7.322009206229818,7.329465104675534e-13
asce_int,NCT01436110,age10,4.047e-02,1.150e-02,3.5192152503027136,4.6336891846374123e-4
asce_int,NCT01436110,como_ct,-3.524e-01,4.041e-02,-8.721365516809719,2.3407514052725103e-17
asce_int,NCT01436110,male,9.689e-03,5.183e-02,0.18694577572368057,0.8517621175405286
asce_int,NCT01436110,black,8.455e-02,7.735e-02,1.0931405758610475,0.2747414491367615
asce_int,NCT01436110,asian,2.728e-01,2.708e-01,1.0075525148197042,0.3140483332739292
asce_int,NCT01436110,nativ,-2.337e-01,5.899e-02,-3.9620265356230093,8.263318614810945e-5
asce_int,NCT01436110,other,-2.316e-01,6.460e-02,-3.5848121093494947,3.6287556034723413e-4
asce_int,NCT01436110,male:black,-1.519e-02,1.273e-01,-0.11933826742038786,0.9050446416349187
asce_int,NCT01436110,male:asian,-8.793e-02,3.835e-01,-0.2292973871364505,0.818710699218178
asce_int,NCT01436110,male:nativ,1.415e-01,9.474e-02,1.493297301640637,0.13584989158879238
asce_int,NCT01436110,male:other,1.235e-01,1.332e-01,0.9272620529505753,0.354138407909933
asce_int,NCT01691521,(Intercept),2.318e-01,5.254e-02,4.411837207534888,1.1669681029105217e-5
asce_int,NCT01691521,age10,4.071e-02,9.778e-03,4.16353088768571,3.477901726608896e-5
asce_int,NCT01691521,como_ct,-1.676e-01,1.091e-02,-15.36412239677161,8.193470219952747e-47
